AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r
0.6981784396591698;0.33844612184749884;0.05658213590497322;0.15758645999928345;-0.027724291887512447;-0.07676425518709792;-0.13521371118472233;0.01928020907790469;0.03835685780738846;0.018365410130336948;0.03338442450790447;0.025090274933370207;0.0030311651742507143;-0.0043414915470114755;0.05934858620040845;-0.016726964419202173;0.0024988061850566537
0.33844612184749884;0.6108129868267463;-0.09278392457080309;0.19913113381350603;-0.09402256078107443;-0.20473140898523393;-0.11775714768337997;-0.07591144607905377;-0.005871172228551515;-0.024646889209479262;-0.027720665390500318;0.03856003514700273;-0.06568511522631446;0.0030725352768264983;0.03646092509614598;0.005633621623566358;0.041808297105674
0.05658213590497322;-0.09278392457080309;0.7799919802938077;-0.08671095724817568;0.17803177202091994;0.267759097746829;0.16227095136097788;0.2032735552148649;0.04425865289807028;0.1546316483768072;0.04148111908594653;0.07131803880718585;0.09227907912995481;0.009635482613682552;0.10896189030144952;0.024735522665757674;0.10424217968869247
0.15758645999928345;0.19913113381350603;-0.08671095724817568;0.5452566817883518;-0.0899935840534943;-0.1390485027026341;-0.09594989173202635;-0.08586017175745224;-0.04966158987355083;-0.07220526988559182;0.009080452200350973;0.004405288429647696;-0.02316609114474433;0.007980905106054887;-0.012373950511191122;-0.04464851689732213;-0.14338291679670898
-0.027724291887512447;-0.09402256078107443;0.17803177202091994;-0.0899935840534943;0.5270779002118121;0.4967732921354973;0.2419590328494219;0.35639646540853237;0.26803838640178235;0.22249119611104293;0.023513912178375188;0.05217393424487601;0.1768360711075988;0.04764600770451522;0.2544351066186021;0.05825924850784373;0.09176548035970031
-0.07676425518709792;-0.20473140898523393;0.267759097746829;-0.1390485027026341;0.4967732921354973;1.1794600993552573;0.3809376574138105;0.3300664362341967;0.1745924323958857;0.13240385351698508;0.07471130764119699;-0.004466474867543429;0.25861865901359726;0.03451077224992807;0.2870027053631537;0.12586369494478863;0.09090269326786284
-0.13521371118472233;-0.11775714768337997;0.16227095136097788;-0.09594989173202635;0.2419590328494219;0.3809376574138105;0.40928195283827;0.20411193706085706;0.0370385867295774;0.07473627042395573;0.0758097759574125;0.012010849604713873;0.12116109700833769;0.011570231137154538;0.1339473269951438;0.0535508485398963;0.06029782534118978
0.01928020907790469;-0.07591144607905377;0.2032735552148649;-0.08586017175745224;0.35639646540853237;0.3300664362341967;0.20411193706085706;0.6485270674322051;0.22272658594612982;0.2329144749941739;0.07066553387673488;0.11951317092093329;0.12635706274743852;0.019707505054335172;0.2385874007546657;0.07070529558191416;0.0891079269695585
0.03835685780738846;-0.005871172228551515;0.04425865289807028;-0.04966158987355083;0.26803838640178235;0.1745924323958857;0.0370385867295774;0.22272658594612982;0.34049257538444055;0.21545329027970256;-0.06876515753530303;0.00832231889716123;0.06763809877823056;0.023863366303852197;0.1801284926797417;0.019030278480807995;0.062429058943006724
0.018365410130336948;-0.024646889209479262;0.1546316483768072;-0.07220526988559182;0.22249119611104293;0.13240385351698508;0.07473627042395573;0.2329144749941739;0.21545329027970256;0.5643281960424203;-0.057426698852431485;0.07163116805397907;0.09806746856697673;0.04610032408020947;0.11673371318877633;0.04521907047441647;0.103158737861473
0.03338442450790447;-0.027720665390500318;0.04148111908594653;0.009080452200350973;0.023513912178375188;0.07471130764119699;0.0758097759574125;0.07066553387673488;-0.06876515753530303;-0.057426698852431485;0.49940937777827143;0.1741144164770324;0.13571974021227906;0.036632335557653224;-0.02292038782301023;0.015828082780665442;0.02062922336120916
0.025090274933370207;0.03856003514700273;0.07131803880718585;0.004405288429647696;0.05217393424487601;-0.004466474867543429;0.012010849604713873;0.11951317092093329;0.00832231889716123;0.07163116805397907;0.1741144164770324;0.53515946191074;0.02812050524560736;0.09948923696239488;-0.12922414032209945;0.0014076839328900032;0.02025401078430958
0.0030311651742507143;-0.06568511522631446;0.09227907912995481;-0.02316609114474433;0.1768360711075988;0.25861865901359726;0.12116109700833769;0.12635706274743852;0.06763809877823056;0.09806746856697673;0.13571974021227906;0.02812050524560736;0.5873651392052291;0.0021103184588303686;0.15308350635821977;0.02529753012923107;0.07732242564766964
-0.0043414915470114755;0.0030725352768264983;0.009635482613682552;0.007980905106054887;0.04764600770451522;0.03451077224992807;0.011570231137154538;0.019707505054335172;0.023863366303852197;0.04610032408020947;0.036632335557653224;0.09948923696239488;0.0021103184588303686;0.1245316963875531;-0.014945538312651973;0.018798566964730232;0.0033457175386379045
0.05934858620040845;0.03646092509614598;0.10896189030144952;-0.012373950511191122;0.2544351066186021;0.2870027053631537;0.1339473269951438;0.2385874007546657;0.1801284926797417;0.11673371318877633;-0.02292038782301023;-0.12922414032209945;0.15308350635821977;-0.014945538312651973;0.6313527129430749;0.18700997669527444;0.0855703274634969
-0.016726964419202173;0.005633621623566358;0.024735522665757674;-0.04464851689732213;0.05825924850784373;0.12586369494478863;0.0535508485398963;0.07070529558191416;0.019030278480807995;0.04521907047441647;0.015828082780665442;0.0014076839328900032;0.02529753012923107;0.018798566964730232;0.18700997669527444;0.5261206978378149;0.04313593385936947
0.0024988061850566537;0.041808297105674;0.10424217968869247;-0.14338291679670898;0.09176548035970031;0.09090269326786284;0.06029782534118978;0.0891079269695585;0.062429058943006724;0.103158737861473;0.02062922336120916;0.02025401078430958;0.07732242564766964;0.0033457175386379045;0.0855703274634969;0.04313593385936947;0.506962211936682
