AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.14159713494975967;0.0;-0.0007288200697277843;0.032368093201751706;0.0;0.02723762041791089;-0.04339987336830855;-0.002719048936519756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19609017018323968;-0.032822615892028305;-1.9731880390403183e-06;0.022219290628564214;0.0;0.00414584659656307;-0.01939300413697662;-0.006901647992556001;0.0;0.0;0.0;0.009652784208256653;0.0;0.0;0.0;0.0
0.0;0.0;-0.0328060360385882;0.0;-0.04384741604683897;-0.06001013255548394;0.0;-0.057728235207396866;-0.012040841515838738;-0.010807055096249078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.032822615892028305;0.23765706752968183;-0.02519521524451263;-0.022973856526960747;0.0;-0.021112416703863573;-0.0031098336127978236;-0.006337598097395712;0.0;0.0;0.0;-0.0025233363546600523;0.0;0.0;0.0;0.0
0.0;0.0;0.004619722268145835;0.0;0.12634217636345327;0.10079901853626953;0.0;0.08968312479319693;0.11139006916071052;0.053092073511026495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9731880390403183e-06;-0.02519521524451263;0.12371325236778978;0.050169574370655;0.0;0.06635300493752701;0.05599085493116848;0.03320513718566357;0.0;0.0;0.0;0.009998989445839995;0.0;0.0;0.0;0.0
0.0;0.0;0.04751055230425839;0.0;0.07674606615601515;0.14359417140924782;0.0;0.06674318144906315;0.05713450522850213;0.02858506613304148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022219290628564214;-0.022973856526960747;0.050169574370655;0.15159766921391193;0.0;0.04454285015079151;0.03127058604765313;0.01900912980011465;0.0;0.0;0.0;0.007938492534137675;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.018968891985854535;0.0;0.11976382639872823;0.09404350813853149;0.0;0.21858899146178098;0.14967438667090782;0.08994269683408075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00414584659656307;-0.021112416703863573;0.06635300493752701;0.04454285015079151;0.0;0.19249870016237852;0.06857132870395241;0.047015339328912255;0.0;0.0;0.0;0.0007560222990919915;0.0;0.0;0.0;0.0
0.0;0.0;-0.022559627135112788;0.0;0.08554828196161762;0.05228670060456125;0.0;0.07611354029350983;0.18803604140706928;0.08053238957628667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.01939300413697662;-0.0031098336127978236;0.05599085493116848;0.03127058604765313;0.0;0.06857132870395241;0.17604596231464456;0.06100157803364372;0.0;0.0;0.0;0.007096237219672802;0.0;0.0;0.0;0.0
0.0;0.0;-0.0006779460672271866;0.0;0.05489637497638634;0.026351505784424266;0.0;0.0562536614970549;0.11101387193474055;0.18785138426892797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.006901647992556001;-0.006337598097395712;0.03320513718566357;0.01900912980011465;0.0;0.047015339328912255;0.06100157803364372;0.195547632735771;0.0;0.0;0.0;0.01663477384046898;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;-0.0011658138970787988;0.0;0.020106202664921982;0.02336247520653997;0.0;2.607845179531212e-05;0.0008404098198803336;0.02457781743885737;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009652784208256653;-0.0025233363546600523;0.009998989445839995;0.007938492534137675;0.0;0.0007560222990919915;0.007096237219672802;0.01663477384046898;0.0;0.0;0.0;0.17552306748429916;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
