AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r
0.5916081901454755;0.3596574743348807;0.09051866733190014;0.15126505012791555;0.0192694957701211;0.0005611776099345924;-0.05776748788070409;0.029995636212984567;0.04725335206170044;0.040524880766955686;0.030194863472218288;0.03336662987793823;0.027707519502842913;0.0012428388635140186;0.06664016457642155;-0.013504180662439831;0.03319870783489003
0.3596574743348807;0.6730866147189969;-0.013682454300813574;0.23883298959537977;-0.037451182842854445;-0.09262311660909456;-0.06201160058400486;-0.05245339949042728;0.017782055049823154;-0.004142697637144679;-0.03712965922817162;0.018469357538578746;-0.03308488006429095;-0.001787902149913588;0.09037805037950974;0.012456973501223866;0.05075234914954932
0.09051866733190014;-0.013682454300813574;0.39819142978661093;-0.02289245126281504;0.060413732337019854;0.09581096337642289;0.0608960194363815;0.09110652075166135;0.005842973694654265;0.06993932024725927;0.043842138482919374;0.07692100919874857;0.01945906839304676;0.016632975949358607;0.01820072328144376;0.016362015516285393;0.02190480546803438
0.15126505012791555;0.23883298959537977;-0.02289245126281504;0.6276778433256903;-0.051649313201773774;-0.08550995322311777;-0.06594098891716145;-0.058019546232848766;-0.015544892207559398;-0.03242473980552996;-0.02098115359869155;-0.01347228304528952;-0.01887419530876302;0.002269984143577645;0.02770477187123125;-0.038849464322311324;-0.07366813165291551
0.0192694957701211;-0.037451182842854445;0.060413732337019854;-0.051649313201773774;0.25627765437363176;0.18282350663044852;0.10489323440041974;0.1809778518769403;0.12830632851241489;0.11152730937371243;0.06540449373217809;0.10033271821507302;0.06549853811030355;0.04749785378736728;0.060450019425878035;0.024003998371960232;0.02492907432947103
0.0005611776099345924;-0.09262311660909456;0.09581096337642289;-0.08550995322311777;0.18282350663044852;0.5487495816614951;0.12497685257454999;0.13323535414026483;0.0648645297836072;0.036523409624183774;0.08117607992722778;0.058016378728690365;0.0732475098045074;0.03488081341708115;0.05108864523040911;0.051923007793908404;0.029868335428747176
-0.05776748788070409;-0.06201160058400486;0.0608960194363815;-0.06594098891716145;0.10489323440041974;0.12497685257454999;0.22393248954346595;0.11763723357947779;0.018781377608740393;0.04115157243764038;0.07292794154597779;0.04930427911318928;0.030560854261317716;0.021029847009815382;0.030655265732474873;0.02576043129571747;0.021929021748837207
0.029995636212984567;-0.05245339949042728;0.09110652075166135;-0.058019546232848766;0.1809778518769403;0.13323535414026483;0.11763723357947779;0.4497739513045228;0.12650969708917262;0.1495745478927442;0.09270889526776618;0.14628796242468314;0.05280607283763979;0.03196927023035767;0.08578221604070697;0.045722080044428084;0.021034428579408057
0.04725335206170044;0.017782055049823154;0.005842973694654265;-0.015544892207559398;0.12830632851241489;0.0648645297836072;0.018781377608740393;0.12650969708917262;0.2111916322186662;0.1249049943510546;-0.018468442513749548;0.031398416711426146;0.026033811089353896;0.02433155008657573;0.072039880077863;0.007610171578206204;0.009048574494126188
0.040524880766955686;-0.004142697637144679;0.06993932024725927;-0.03242473980552996;0.11152730937371243;0.036523409624183774;0.04115157243764038;0.1495745478927442;0.1249049943510546;0.42711716552296997;-0.0018708357742244408;0.10437343238788804;0.03957476463502421;0.05340829020359427;0.027365017972165444;0.01383571706015125;0.015044576490100684
0.030194863472218288;-0.03712965922817162;0.043842138482919374;-0.02098115359869155;0.06540449373217809;0.08117607992722778;0.07292794154597779;0.09270889526776618;-0.018468442513749548;-0.0018708357742244408;0.3816956183333779;0.14649253538837181;0.11721010422985768;0.03688971497003911;0.03279657616845535;0.030865523335000592;0.04373510666771713
0.03336662987793823;0.018469357538578746;0.07692100919874857;-0.01347228304528952;0.10033271821507302;0.058016378728690365;0.04930427911318928;0.14628796242468314;0.031398416711426146;0.10437343238788804;0.14649253538837181;0.45243729301496716;0.05162124698128491;0.09548977072128932;-0.0428543291910969;0.017130337899342058;0.023386937763605273
0.027707519502842913;-0.03308488006429095;0.01945906839304676;-0.01887419530876302;0.06549853811030355;0.0732475098045074;0.030560854261317716;0.05280607283763979;0.026033811089353896;0.03957476463502421;0.11721010422985768;0.05162124698128491;0.3712319251993823;0.012962966211155573;0.04129829731169218;-0.002099786552520675;0.03448435659277522
0.0012428388635140186;-0.001787902149913588;0.016632975949358607;0.002269984143577645;0.04749785378736728;0.03488081341708115;0.021029847009815382;0.03196927023035767;0.02433155008657573;0.05340829020359427;0.03688971497003911;0.09548977072128932;0.012962966211155573;0.11802395538044601;-0.008626320928608424;0.015342484680470036;0.00708589321116349
0.06664016457642155;0.09037805037950974;0.01820072328144376;0.02770477187123125;0.060450019425878035;0.05108864523040911;0.030655265732474873;0.08578221604070697;0.072039880077863;0.027365017972165444;0.03279657616845535;-0.0428543291910969;0.04129829731169218;-0.008626320928608424;0.3366977286758832;0.12891639395493606;0.03123148989763819
-0.013504180662439831;0.012456973501223866;0.016362015516285393;-0.038849464322311324;0.024003998371960232;0.051923007793908404;0.02576043129571747;0.045722080044428084;0.007610171578206204;0.01383571706015125;0.030865523335000592;0.017130337899342058;-0.002099786552520675;0.015342484680470036;0.12891639395493606;0.45936754565836957;0.021577016560059996
0.03319870783489003;0.05075234914954932;0.02190480546803438;-0.07366813165291551;0.02492907432947103;0.029868335428747176;0.021929021748837207;0.021034428579408057;0.009048574494126188;0.015044576490100684;0.04373510666771713;0.023386937763605273;0.03448435659277522;0.00708589321116349;0.03123148989763819;0.021577016560059996;0.2328535343802741
