AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.27146653516677194;0.0;0.035799732291057595;0.09893486727717547;0.0;0.06135722409174592;-0.01735556538648841;0.028487383036599947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23656530964826053;-0.03639745160439169;0.02787379605166332;0.04793388597037329;0.0;0.024097430907442235;-0.009957934560863477;0.015332593973695399;0.0;0.0;0.0;0.010689497696892784;0.0;0.0;0.0;0.0
0.0;0.0;-0.05570638124730892;0.0;-0.06431759100907398;-0.09375321152053549;0.0;-0.047860065908919704;-0.008997901436058211;-0.016739246417882794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.03639745160439169;0.21550113190895487;-0.03783585342424557;-0.028612226401187896;0.0;-0.021168893431529258;-0.001123829422999068;-0.009262244233124745;0.0;0.0;0.0;-0.0011201536631534428;0.0;0.0;0.0;0.0
0.0;0.0;0.08766144693970353;0.0;0.23067569886649167;0.24553016369043415;0.0;0.16077209379020385;0.07482942558823288;0.06829305439937376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02787379605166332;-0.03783585342424557;0.21451342822905528;0.09545393540089873;0.0;0.09746351118372147;0.03801720436291209;0.033666029854726304;0.0;0.0;0.0;0.017745848284359732;0.0;0.0;0.0;0.0
0.0;0.0;0.13306454291859576;0.0;0.15347275309330335;0.3113097287729763;0.0;0.11457096265645003;0.038421497959622644;0.044218057486282415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04793388597037329;-0.028612226401187896;0.09545393540089873;0.2471598553900196;0.0;0.06750041509853004;0.020150385083498354;0.017452954798824177;0.0;0.0;0.0;0.01565366724987172;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.07985034950965597;0.0;0.19210673428044733;0.1937320991543298;0.0;0.29654283445683693;0.09369877463485174;0.10043284211201078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024097430907442235;-0.021168893431529258;0.09746351118372147;0.06750041509853004;0.0;0.24062380798779281;0.038808830780810405;0.03613659062737553;0.0;0.0;0.0;0.005999687603876487;0.0;0.0;0.0;0.0
0.0;0.0;-0.013989311225657866;0.0;0.06888922824817338;0.048626664748607114;0.0;0.05437572110204466;0.08318640683767554;0.05564653627577127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.009957934560863477;-0.001123829422999068;0.03801720436291209;0.020150385083498354;0.0;0.038808830780810405;0.09870121775781616;0.029543668292402916;0.0;0.0;0.0;0.008425934359603203;0.0;0.0;0.0;0.0
0.0;0.0;0.03553035239910127;0.0;0.05384953536610447;0.016847855466241877;0.0;0.03698189201796675;0.04794895130804457;0.22256223801072123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015332593973695399;-0.009262244233124745;0.033666029854726304;0.017452954798824177;0.0;0.03613659062737553;0.029543668292402916;0.23597420772714278;0.0;0.0;0.0;0.012285516347288415;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.021367644684636564;0.0;0.032339314818061175;0.04603992916450654;0.0;0.004377735877909974;0.001258096330619642;0.026011564499289114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010689497696892784;-0.0011201536631534428;0.017745848284359732;0.01565366724987172;0.0;0.005999687603876487;0.008425934359603203;0.012285516347288415;0.0;0.0;0.0;0.18051582093139792;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
