AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r
0.47491105130825356;0.2767284892415766;0.061562612662233174;0.1442310794528091;-0.06730162472788155;-0.07529054096399736;-0.06946786393826171;-0.018128223359977276;-0.05201463359382655;0.004184380245884196;0.02201541375821772;0.023478302615593326;0.02411045967837866;0.0010108525669288869;-0.0013403389111417395;0.00665733877023463;0.02678939961886282
0.2767284892415766;0.4837360065009096;-0.012183979643784253;0.20340920409834837;-0.11713013148283635;-0.1710446613569113;-0.06445684964648704;-0.06958408281055603;-0.026531281499701017;-0.006857496099813013;-0.009957858619266617;0.024624350577350056;-0.01769158106974807;-9.222547335864428e-05;0.027621652647197032;0.03350250230475143;0.0252964829469377
0.061562612662233174;-0.012183979643784253;0.3512343999139683;-0.023798547137202457;0.10961426184690458;0.11930615268091282;0.09034465425199754;0.10591292717617024;-0.01190228780846339;0.07564605148484517;0.018386573827612197;0.04190232377197602;0.019357095030179412;0.020490772342560797;0.017146245896673233;0.014487651539662978;0.02417472937684292
0.1442310794528091;0.20340920409834837;-0.023798547137202457;0.45715741307186114;-0.17293696576583195;-0.17393899470779128;-0.07486771574119626;-0.12101312196956465;-0.1201554436052246;-0.05959593042671923;0.009328774368134776;0.009762437786750153;0.004318092833285792;-0.00047288864375006544;-0.04870697427200761;-0.008426693385532213;-0.04358080954285182
-0.06730162472788155;-0.11713013148283635;0.10961426184690458;-0.17293696576583195;0.9839693854350168;0.6588188299502401;0.2637338736566552;0.7274440920573692;0.7272295635134022;0.2875441835736039;0.016182084418309983;0.00991786369640455;0.02953186206360369;0.04755143209540681;0.6579459552649797;0.03960437994595038;0.04780722561801027
-0.07529054096399736;-0.1710446613569113;0.11930615268091282;-0.17393899470779128;0.6588188299502401;1.2220088430309444;0.2758065662837918;0.43846692691949457;0.3512951503452935;0.08657346694362203;0.04822948574731748;-0.006619186149802097;0.0712981136976392;0.03869036678650453;0.4267927937934812;0.08405031668626876;0.041744705896247035
-0.06946786393826171;-0.06445684964648704;0.09034465425199754;-0.07486771574119626;0.2637338736566552;0.2758065662837918;0.36538795280302266;0.2376659257993279;0.03146868440309252;0.06312643673779578;0.054211736614601824;0.03898387342877523;0.03614102642152665;0.023696151600859205;0.106802714498185;0.03471112503278345;0.036056519035410295
-0.018128223359977276;-0.06958408281055603;0.10591292717617024;-0.12101312196956465;0.7274440920573692;0.43846692691949457;0.2376659257993279;1.010552148337094;0.6308656420380304;0.32920667554037747;0.036577467466831694;0.06351444134137765;-0.006125167359221103;0.03017685761793669;0.617215460490246;0.0462988660826425;0.029577540036394935
-0.05201463359382655;-0.026531281499701017;-0.01190228780846339;-0.1201554436052246;0.7272295635134022;0.3512951503452935;0.03146868440309252;0.6308656420380304;1.091267086641983;0.35515452888593574;-0.1087720538219692;-0.1045750983430237;-0.06562422761571393;-0.01066409555659534;0.8100337662054747;-0.01977718447059801;-0.012217787872784
0.004184380245884196;-0.006857496099813013;0.07564605148484517;-0.05959593042671923;0.2875441835736039;0.08657346694362203;0.06312643673779578;0.32920667554037747;0.35515452888593574;0.6699464361515003;-0.025633391124508628;0.03970347259534434;0.03376144306485332;0.03861136164159501;0.18713062072795422;-0.024405944924555244;0.014716290554120484
0.02201541375821772;-0.009957858619266617;0.018386573827612197;0.009328774368134776;0.016182084418309983;0.04822948574731748;0.054211736614601824;0.036577467466831694;-0.1087720538219692;-0.025633391124508628;0.17590363527818959;0.07361463880289863;0.07062469710755516;0.024242519790725267;-0.04967057228982684;0.011947763388097507;0.030848150406455374
0.023478302615593326;0.024624350577350056;0.04190232377197602;0.009762437786750153;0.00991786369640455;-0.006619186149802097;0.03898387342877523;0.06351444134137765;-0.1045750983430237;0.03970347259534434;0.07361463880289863;0.2693973003072346;0.028721433720895514;0.07673743465923137;-0.1788506183349164;0.009900159800640957;0.021369793713818874
0.02411045967837866;-0.01769158106974807;0.019357095030179412;0.004318092833285792;0.02953186206360369;0.0712981136976392;0.03614102642152665;-0.006125167359221103;-0.06562422761571393;0.03376144306485332;0.07062469710755516;0.028721433720895514;0.3354301790006233;0.007021515370504231;-0.015087581208797189;0.004848328133972624;0.036629478702488526
0.0010108525669288869;-9.222547335864428e-05;0.020490772342560797;-0.00047288864375006544;0.04755143209540681;0.03869036678650453;0.023696151600859205;0.03017685761793669;-0.01066409555659534;0.03861136164159501;0.024242519790725267;0.07673743465923137;0.007021515370504231;0.1171360434291882;-0.057008712307737186;0.01541910019394036;0.010105761063098734
-0.0013403389111417395;0.027621652647197032;0.017146245896673233;-0.04870697427200761;0.6579459552649797;0.4267927937934812;0.106802714498185;0.617215460490246;0.8100337662054747;0.18713062072795422;-0.04967057228982684;-0.1788506183349164;-0.015087581208797189;-0.057008712307737186;1.31541456571002;0.14634752124598577;0.01274043404524964
0.00665733877023463;0.03350250230475143;0.014487651539662978;-0.008426693385532213;0.03960437994595038;0.08405031668626876;0.03471112503278345;0.0462988660826425;-0.01977718447059801;-0.024405944924555244;0.011947763388097507;0.009900159800640957;0.004848328133972624;0.01541910019394036;0.14634752124598577;0.3920981234113089;0.0192571165918977
0.02678939961886282;0.0252964829469377;0.02417472937684292;-0.04358080954285182;0.04780722561801027;0.041744705896247035;0.036056519035410295;0.029577540036394935;-0.012217787872784;0.014716290554120484;0.030848150406455374;0.021369793713818874;0.036629478702488526;0.010105761063098734;0.01274043404524964;0.0192571165918977;0.19567564789035286
