AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.22528871835226796;0.0;0.05882066293634925;0.12169810061477657;0.0;0.08222295876361543;0.005450745151982448;0.04683919168942815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23850658848766135;-0.03742007215801626;0.03989089917783899;0.05620134537522104;0.0;0.047249259662264204;0.008806091061309232;0.026314012491864557;0.0;0.0;0.0;0.01125497064890096;0.0;0.0;0.0;0.0
0.0;0.0;-0.05831617572387036;0.0;-0.07611668702899006;-0.10854815583791755;0.0;-0.06384207931433347;-0.031223935275936022;-0.04153475057249359;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.03742007215801626;0.20665198769128507;-0.04261431757452994;-0.03792506791036863;0.0;-0.036638830837904264;-0.015792715057149253;-0.020527696948573506;0.0;0.0;0.0;-0.006286351306563699;0.0;0.0;0.0;0.0
0.0;0.0;0.08999185120692918;0.0;0.22821457987573146;0.260957107157222;0.0;0.14478260307012403;0.10716348343363502;0.08991628624821835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03989089917783899;-0.04261431757452994;0.19347349706416625;0.10072816765598934;0.0;0.10421076269366217;0.06597280881744659;0.04958683632314757;0.0;0.0;0.0;0.020816220789719734;0.0;0.0;0.0;0.0
0.0;0.0;0.12708515247215701;0.0;0.16561650887752105;0.31053932843463544;0.0;0.11807815469338014;0.07410310112913421;0.06871772097507518;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05620134537522104;-0.03792506791036863;0.10072816765598934;0.23385716269752305;0.0;0.07795334038241475;0.04481742836748003;0.03613577040145837;0.0;0.0;0.0;0.021791873794321535;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.09960376538031086;0.0;0.19539595027369625;0.21975639130880106;0.0;0.2544142841950792;0.11982254833179107;0.11320578226206583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047249259662264204;-0.036638830837904264;0.10421076269366217;0.07795334038241475;0.0;0.2197283354912148;0.06500452158956661;0.05293704328603845;0.0;0.0;0.0;0.013794231270304345;0.0;0.0;0.0;0.0
0.0;0.0;0.015219190006000163;0.0;0.11365114490573071;0.10668107367871454;0.0;0.07481757161647645;0.1382951005195215;0.0963566082013174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008806091061309232;-0.015792715057149253;0.06597280881744659;0.04481742836748003;0.0;0.06500452158956661;0.14536364367719865;0.05400003929403675;0.0;0.0;0.0;0.010337590837369145;0.0;0.0;0.0;0.0
0.0;0.0;0.05981244470639945;0.0;0.07948499498374725;0.06653192888486982;0.0;0.05897068846218645;0.08665566609754816;0.23241000381058322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.026314012491864557;-0.020527696948573506;0.04958683632314757;0.03613577040145837;0.0;0.05293704328603845;0.05400003929403675;0.2338375720763818;0.0;0.0;0.0;0.011329731130627565;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.010652642947100508;0.0;0.040835691774500416;0.0709690081330552;0.0;0.01557177114142588;0.003962817974666808;0.022784227031695303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01125497064890096;-0.006286351306563699;0.020816220789719734;0.021791873794321535;0.0;0.013794231270304345;0.010337590837369145;0.011329731130627565;0.0;0.0;0.0;0.16996363562189143;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
