AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.16273618744088963;0.0;0.023682494152851077;0.05090643093298687;0.0;0.058422547617333516;-0.010218352705605229;0.02851501572309159;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22398881770665532;-0.03292623579798606;0.014487779744984459;0.03187641722682864;0.0;0.01971013160428291;-0.007046857028326897;0.00839775859037427;0.0;0.0;0.0;0.011051671884856801;0.0;0.0;0.0;0.0
0.0;0.0;-0.026423394951361326;0.0;-0.04021204388987081;-0.05604846547004642;0.0;-0.04135358118873211;-0.009736573176243497;-0.012904448986504648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.03292623579798606;0.24155727923683332;-0.023691915971209183;-0.02021363823553651;0.0;-0.01572726295261221;-0.000593772984185261;-4.829326802691263e-05;0.0;0.0;0.0;-0.004084505208717491;0.0;0.0;0.0;0.0
0.0;0.0;0.023052331034226423;0.0;0.09858723630742035;0.09103517524935782;0.0;0.06491469449092188;0.0420406127504175;0.0349225877106982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014487779744984459;-0.023691915971209183;0.11307577659014303;0.0469009967773681;0.0;0.043484243751968785;0.02762171486932944;0.02240892161372588;0.0;0.0;0.0;0.012417840387329794;0.0;0.0;0.0;0.0
0.0;0.0;0.055545688147018005;0.0;0.07011767527234339;0.1617769229348044;0.0;0.05498062838174095;0.02720517242646112;0.0255896619414595;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03187641722682864;-0.02021363823553651;0.0469009967773681;0.1863194645441731;0.0;0.03220582469238275;0.020035946848560412;0.015125527164325003;0.0;0.0;0.0;0.011033342896149793;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.03258505236291431;0.0;0.0827775741724158;0.06896649445057736;0.0;0.1650741264048686;0.06268703893446956;0.06031900806240717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01971013160428291;-0.01572726295261221;0.043484243751968785;0.03220582469238275;0.0;0.14669719433517683;0.033224578153572444;0.02407264319698092;0.0;0.0;0.0;0.010185415856138153;0.0;0.0;0.0;0.0
0.0;0.0;-0.008037505649400766;0.0;0.037927407010331274;0.029323413853155112;0.0;0.031115458391984388;0.08326081645998444;0.04333333263159922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.007046857028326897;-0.000593772984185261;0.02762171486932944;0.020035946848560412;0.0;0.033224578153572444;0.12169405898326147;0.03476820428812854;0.0;0.0;0.0;0.00692264517004476;0.0;0.0;0.0;0.0
0.0;0.0;0.0205285278113216;0.0;0.02743623797288874;0.012164653407883336;0.0;0.01802037153544125;0.04832648246030311;0.18004958977686691;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00839775859037427;-4.829326802691263e-05;0.02240892161372588;0.015125527164325003;0.0;0.02407264319698092;0.03476820428812854;0.23292885948543515;0.0;0.0;0.0;0.013793298182514076;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.013543789184930736;0.0;0.02935357374201939;0.028251126289952994;0.0;0.018394007209826785;0.0067355503922705935;0.031483210781351884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011051671884856801;-0.004084505208717491;0.012417840387329794;0.011033342896149793;0.0;0.010185415856138153;0.00692264517004476;0.013793298182514076;0.0;0.0;0.0;0.15439446132763968;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
