AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.2789223745491048;0.0;0.05450070945065193;0.146213692716303;0.0;0.07913574022556566;-0.02857346560566171;0.022643963705600213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23502658292631695;-0.036673137236916335;0.030961608418029304;0.06210807483734723;0.0;0.023598242087920874;-0.013075975558120484;0.011032975923190663;0.0;0.0;0.0;0.013664744510792358;0.0;0.0;0.0;0.0
0.0;0.0;-0.05630450488469171;0.0;-0.10285970520172698;-0.14959800569440446;0.0;-0.06677745343895843;-0.025848933090587046;-0.022861896811637052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.036673137236916335;0.19959640236726323;-0.05449983377905619;-0.037564852908239924;0.0;-0.025256291951611075;-0.007127567038575891;-0.010864702201971018;0.0;0.0;0.0;-0.004200144493916413;0.0;0.0;0.0;0.0
0.0;0.0;0.09762036162805982;0.0;0.2743796966059919;0.30516497307134277;0.0;0.14848006207598663;0.09683780077104487;0.0677886504750073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.030961608418029304;-0.05449983377905619;0.24782100386645883;0.10702948749820759;0.0;0.09202211856777037;0.05906013265479317;0.044339612347045136;0.0;0.0;0.0;0.01878971921571376;0.0;0.0;0.0;0.0
0.0;0.0;0.1525743340385164;0.0;0.17406673449475155;0.33898744759070354;0.0;0.11724879002281072;0.04307107536253393;0.038935079080005625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06210807483734723;-0.037564852908239924;0.10702948749820759;0.24292026807543246;0.0;0.06126848890630528;0.02051799567252927;0.02118120481391408;0.0;0.0;0.0;0.01694951237354757;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.06772945485904823;0.0;0.18788926951702367;0.16782397985339503;0.0;0.2690458663925021;0.11446930465841103;0.09118379563499587;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023598242087920874;-0.025256291951611075;0.09202211856777037;0.06126848890630528;0.0;0.23356803060755774;0.05423810466852343;0.046469638936993955;0.0;0.0;0.0;-0.00016784155756965547;0.0;0.0;0.0;0.0
0.0;0.0;-0.04232132545023618;0.0;0.10618465456025028;0.051903099077946484;0.0;0.05701723944016221;0.15768189524936538;0.08706693339807155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.013075975558120484;-0.007127567038575891;0.05906013265479317;0.02051799567252927;0.0;0.05423810466852343;0.16971995687438884;0.05158553820526558;0.0;0.0;0.0;0.0055020374895484074;0.0;0.0;0.0;0.0
0.0;0.0;0.021637469150267947;0.0;0.09304045008547657;0.04686114787203161;0.0;0.04816102644485004;0.08842376735852833;0.22673555409268195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011032975923190663;-0.010864702201971018;0.044339612347045136;0.02118120481391408;0.0;0.046469638936993955;0.05158553820526558;0.236144806370697;0.0;0.0;0.0;0.009485830056182355;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.026978246394431648;0.0;0.03395351896274672;0.06270141878245883;0.0;0.005431593734188883;-0.003359760140530985;0.026230240802666154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013664744510792358;-0.004200144493916413;0.01878971921571376;0.01694951237354757;0.0;-0.00016784155756965547;0.0055020374895484074;0.009485830056182355;0.0;0.0;0.0;0.1718142219223007;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
