AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r
0.4879485790009267;0.21254812601209294;0.08431442094741996;0.1364730438647064;0.031189259893154457;0.013572248363630744;-0.08347823871492406;0.06470753822093286;0.05270363840419731;0.032286277345392994;0.04851207532122792;0.018289877893780136;0.029027843024945137;-0.004102301686163778;0.09216021059191366;-0.0033704637246246686;0.023263752330833328
0.21254812601209294;0.41198019105263933;-0.054623086328119505;0.2212050023344634;-0.018819068898115184;-0.07722879623147334;-0.021757072462072816;0.005224804676475531;0.03262474024596244;0.017348570981292107;-0.0071829434966069194;0.020570453483996144;-0.01233845944790278;0.002025936201654987;0.10926184832251794;0.02230079267606361;0.02141457098826643
0.08431442094741996;-0.054623086328119505;0.9654438702923944;-0.07034772221376263;0.15060905978703823;0.28055494130545927;0.16526853349534004;0.20358895806270627;-0.018048493318713544;0.09924378751290301;0.07712010762690753;0.11854952878878557;0.054847721897749856;0.020720623348818853;0.07035439999104286;0.010916366094711437;0.05471027183024408
0.1364730438647064;0.2212050023344634;-0.07034772221376263;0.6496562573740294;-0.07183645014418101;-0.11637518194608015;-0.06777955290490237;-0.04154890715482196;-0.00937301689288289;-0.04402042623048084;0.007624154728605197;-0.01471112881362107;0.007171162174310787;0.0003210592026994612;0.1130600299650089;-0.018241983293406025;-0.07697934950823798
0.031189259893154457;-0.018819068898115184;0.15060905978703823;-0.07183645014418101;0.5411893709271408;0.47942367009882597;0.34374770983179126;0.40438691732493665;0.221466577122794;0.19788971118552406;0.05147283774858338;0.06925620820602978;0.0998721195506864;0.042684616518007555;0.26590818642506653;0.022385682356069584;0.040467778103122784
0.013572248363630744;-0.07722879623147334;0.28055494130545927;-0.11637518194608015;0.47942367009882597;1.1839610176599986;0.47906787728419936;0.3536253479384509;0.1270953097927894;0.08433102162903436;0.09347415819357563;0.02569334624390318;0.11610976605707023;0.028462522591557283;0.2858541134577522;0.08167487589333157;0.04674638014050984
-0.08347823871492406;-0.021757072462072816;0.16526853349534004;-0.06777955290490237;0.34374770983179126;0.47906787728419936;0.6846402126403959;0.34326836563862323;0.06626383498016541;0.10345384151139916;0.08598230502476148;0.01779511619155105;0.06538830808763804;0.006409988118727479;0.2721703150159862;0.04072186621104526;0.02491515728723731
0.06470753822093286;0.005224804676475531;0.20358895806270627;-0.04154890715482196;0.40438691732493665;0.3536253479384509;0.34326836563862323;0.80402264443033;0.20206737070933697;0.23585412154408625;0.09657049685643176;0.11949320307649748;0.07445547063033041;0.006444295421267932;0.3402462583449281;0.06544336757104498;0.03272216535813669
0.05270363840419731;0.03262474024596244;-0.018048493318713544;-0.00937301689288289;0.221466577122794;0.1270953097927894;0.06626383498016541;0.20206737070933697;0.2523146372238736;0.1550998156408414;-0.043828434254816924;-0.005167291812657314;0.024855467745903973;0.01296950514733561;0.16879598763316195;-0.0018387781188230338;0.013870516328778957
0.032286277345392994;0.017348570981292107;0.09924378751290301;-0.04402042623048084;0.19788971118552406;0.08433102162903436;0.10345384151139916;0.23585412154408625;0.1550998156408414;0.5497659718033172;-0.03289549344253813;0.08614832880263446;0.049269412736736684;0.05593873483478043;0.07195873007023958;0.026178937357099513;0.025681134200020675
0.04851207532122792;-0.0071829434966069194;0.07712010762690753;0.007624154728605197;0.05147283774858338;0.09347415819357563;0.08598230502476148;0.09657049685643176;-0.043828434254816924;-0.03289549344253813;0.495728032030722;0.165087633913953;0.1368856100228076;0.0370816541743443;0.007679291923158208;0.024332854039238447;0.03281073007408612
0.018289877893780136;0.020570453483996144;0.11854952878878557;-0.01471112881362107;0.06925620820602978;0.02569334624390318;0.01779511619155105;0.11949320307649748;-0.005167291812657314;0.08614832880263446;0.165087633913953;0.5897331544832456;0.034231771346296;0.12126624732359231;-0.1903180324273899;0.005543799092700661;0.020544985896001434
0.029027843024945137;-0.01233845944790278;0.054847721897749856;0.007171162174310787;0.0998721195506864;0.11610976605707023;0.06538830808763804;0.07445547063033041;0.024855467745903973;0.049269412736736684;0.1368856100228076;0.034231771346296;0.4717579914720323;0.007635556617126938;0.07447542783691709;-0.013065991113285689;0.01844855015876715
-0.004102301686163778;0.002025936201654987;0.020720623348818853;0.0003210592026994612;0.042684616518007555;0.028462522591557283;0.006409988118727479;0.006444295421267932;0.01296950514733561;0.05593873483478043;0.0370816541743443;0.12126624732359231;0.007635556617126938;0.15823418599991904;-0.05671102372932161;0.01137861546663674;0.002212437608230955
0.09216021059191366;0.10926184832251794;0.07035439999104286;0.1130600299650089;0.26590818642506653;0.2858541134577522;0.2721703150159862;0.3402462583449281;0.16879598763316195;0.07195873007023958;0.007679291923158208;-0.1903180324273899;0.07447542783691709;-0.05671102372932161;0.8777906404858122;0.17874215506579974;0.023896029539181678
-0.0033704637246246686;0.02230079267606361;0.010916366094711437;-0.018241983293406025;0.022385682356069584;0.08167487589333157;0.04072186621104526;0.06544336757104498;-0.0018387781188230338;0.026178937357099513;0.024332854039238447;0.005543799092700661;-0.013065991113285689;0.01137861546663674;0.17874215506579974;0.5627523565521083;0.021408740645174697
0.023263752330833328;0.02141457098826643;0.05471027183024408;-0.07697934950823798;0.040467778103122784;0.04674638014050984;0.02491515728723731;0.03272216535813669;0.013870516328778957;0.025681134200020675;0.03281073007408612;0.020544985896001434;0.01844855015876715;0.002212437608230955;0.023896029539181678;0.021408740645174697;0.19959163980722233
